Table name M3;Table name User;Column name M3;Column name M3
OOTYPE;Customer order - order types;OOOT84;Tolerance days early delivery
OOTYPE;Customer order - order types;OOOT85;Tolerance days late delivery
OOTYPE;Customer order - order types;OOOT86;External prices
OOTYPE;Customer order - order types;OOOT88;Check demand time fence
OOTYPE;Customer order - order types;OOPDAD;Accepted deviation
OOTYPE;Customer order - order types;OOQFCT;Quantity fulfillment check method
OOTYPE;Customer order - order types;OOCLOE;Credit check - new entry of order
OOTYPE;Customer order - order types;OOCLLE;Credit check - new entry of lines
OOTYPE;Customer order - order types;OOCLOQ;Credit check - close
OOTYPE;Customer order - order types;OOIVGP;Invoicing group
OOTYPE;Customer order - order types;OOTOLI;Total line
OOTYPE;Customer order - order types;OOSFUP;Update subfile
OOTYPE;Customer order - order types;OOQTTH;Sorting order - panel H
OOTYPE;Customer order - order types;OOPAVR;View
OOTYPE;Customer order - order types;OOPAV2;View
OOTYPE;Customer order - order types;OOAGWU;Update cumulative weight
OOTYPE;Customer order - order types;OOROPP;Rounding-off category
OOTYPE;Customer order - order types;OOIVLV;Auto level - invoicing
OOTYPE;Customer order - order types;OOSPIC;Opening panel
OOTYPE;Customer order - order types;OOAGCL;Agreement check
OOTYPE;Customer order - order types;OOTXID;Text identity
OOTYPE;Customer order - order types;OOOT89;Check planned split
OOTYPE;Customer order - order types;OODEFC;Demand factor
OOTYPE;Customer order - order types;OOROPK;Round to packaging size
OOTYPE;Customer order - order types;OODPOL;Dispatch policy
OOTYPE;Customer order - order types;OOSEAH;Season in use
OOTYPE;Customer order - order types;OOSCMO;Costing model - sales price
OOTYPE;Customer order - order types;OOPRMS;Price origin sequence
OOTYPE;Customer order - order types;OOPTRG;Reschedule from when preall was changed
OOTYPE;Customer order - order types;OOPTQC;Update preallocation when qty is changed
OOTYPE;Customer order - order types;OOQDCK;Quotation date check
OOTYPE;Customer order - order types;OOQSCK;Create quotas for customers with sts 10
OOTYPE;Customer order - order types;OOAUBC;Ignore payer block code
OOTYPE;Customer order - order types;OODELA;Display delivery addresses
OOTYPE;Customer order - order types;OOUPDE;Update delivered/not invoiced statistics
OOTYPE;Customer order - order types;OOPCKA;Packaging action
OOTYPE;Customer order - order types;OOQLCH;Quantity limit
OOTYPE;Customer order - order types;OOPDCH;Price date check
OOTYPE;Customer order - order types;OOBEPR;Best price
OOTYPE;Customer order - order types;OOAOPT;Automatic option
OOTYPE;Customer order - order types;OORGDT;Entry date
OOTYPE;Customer order - order types;OORGTM;Entry time
OOTYPE;Customer order - order types;OOLMDT;Change date
OOTYPE;Customer order - order types;OOCHNO;Change number
OOTYPE;Customer order - order types;OOCHID;Changed by
OOTYPE;Customer order - order types;OOOT91;Validate S/N
OOTYPE;Customer order - order types;OOXTPI;Type of invoice
OOTYPE;Customer order - order types;OOOT79;Corrective invoice series
OOTYPE;Customer order - order types;OOLMTS;Timestamp
OOTYPE;Customer order - order types;OOTAXC;Tax code customer/address
OOTYPE;Customer order - order types;OOBOP1;Automatic closing
OOTYPE;Customer order - order types;OORPRQ;Round promotion quantity
OOTYPE;Customer order - order types;OOQTTB;Input alternative - panel B
OOTYPE;Customer order - order types;OOARES;Action reasons
OOTYPE;Customer order - order types;OOINOR;Initial order
OOTYPE;Customer order - order types;OOVTDE;VAT calculation at goods delivery
OOTYPE;Customer order - order types;OOPRSE;Payment request series
OOTYPE;Customer order - order types;OOPAV4;View
OOTYPE;Customer order - order types;OOCAPM;Cash desk active
OOTYPE;Customer order - order types;OOUOVW;Update order value without risk
OOTYPE;Customer order - order types;OOOT92;Several pieces of equipment
OOTYPE;Customer order - order types;OOCRAD;Create address
OOTYPE;Customer order - order types;OOITSC;Item status check
OOTYPE;Customer order - order types;OOOT83;Payment document series
OOTYPE;Customer order - order types;OORACH;Supplier rebate agreement check
OOTYPE;Customer order - order types;OOOTA6;Eco-calculation
OOTYPE;Customer order - order types;OOPRGU;Price guidance
OOTYPE;Customer order - order types;OOOBPG;Price origins blocked for price guidance
OOTYPE;Customer order - order types;OOMIXO;Mixed order
OOTYPE;Customer order - order types;OODANC;Prohibit negative charges
OOTYPE;Customer order - order types;OOICTR;Internal sales
OOTYPE;Customer order - order types;OOLS03;Lost sales - endmark picking list
OOTYPE;Customer order - order types;OORS03;Reason code - endmark picking list
OOTYPE;Customer order - order types;OOLS04;Lost sales - auto close
OOTYPE;Customer order - order types;OORS04;Reason code - auto closing
OOTYPE;Customer order - order types;OOQR15;Quantity reason code - endmark picking
OOTYPE;Customer order - order types;OORS15;Reason code - endmark picking list
OOTYPE;Customer order - order types;OOQR16;Quantity reason code - auto closing
OOTYPE;Customer order - order types;OORS16;Reason code - auto closing
OOTYPE;Customer order - order types;OONFDI;Not for debit invoice
OPRBAS;M3 Sales Price List - Basic;ODCONO;Company
OPRBAS;M3 Sales Price List - Basic;ODPRRF;Price list
OPRBAS;M3 Sales Price List - Basic;ODCUCD;Currency
OPRBAS;M3 Sales Price List - Basic;ODCUNO;Customer
OPRBAS;M3 Sales Price List - Basic;ODFVDT;Valid from
OPRBAS;M3 Sales Price List - Basic;ODITNO;Item number
OPRBAS;M3 Sales Price List - Basic;ODOBV1;Start value 1
OPRBAS;M3 Sales Price List - Basic;ODOBV2;Start value 2
OPRBAS;M3 Sales Price List - Basic;ODOBV3;Start value 3
OPRBAS;M3 Sales Price List - Basic;ODOBV4;Start value 4
OPRBAS;M3 Sales Price List - Basic;ODOBV5;Start value 5
OPRBAS;M3 Sales Price List - Basic;ODVFDT;Valid from
OPRBAS;M3 Sales Price List - Basic;ODDIVI;Division
OPRBAS;M3 Sales Price List - Basic;ODCMNO;Sales campaign
OPRBAS;M3 Sales Price List - Basic;ODNTCD;Net price used
OPRBAS;M3 Sales Price List - Basic;ODBNCD;Bonus generating
OPRBAS;M3 Sales Price List - Basic;ODPRAC;Commission generating
OPRBAS;M3 Sales Price List - Basic;ODSAPR;Sales price
OPRBAS;M3 Sales Price List - Basic;ODSPNR;Sales price - not rounded off
OPRBAS;M3 Sales Price List - Basic;ODSACD;Sales price quantity
OPRBAS;M3 Sales Price List - Basic;ODSPUN;Sales price unit of measure
OPRBAS;M3 Sales Price List - Basic;ODMXID;Selection matrix
OPRBAS;M3 Sales Price List - Basic;ODSGGU;Scale unit of measure
OPRBAS;M3 Sales Price List - Basic;ODLVDT;Valid to
OPRBAS;M3 Sales Price List - Basic;ODTINC;VAT included
OPRBAS;M3 Sales Price List - Basic;ODVTCD;VAT code
OPRBAS;M3 Sales Price List - Basic;ODPRIX;Price index
OPRBAS;M3 Sales Price List - Basic;ODACGR;Object access group
OPRBAS;M3 Sales Price List - Basic;ODFMID;Formula
OPRBAS;M3 Sales Price List - Basic;ODRESI;Result identity
OPRBAS;M3 Sales Price List - Basic;ODRGDT;Entry date
OPRBAS;M3 Sales Price List - Basic;ODRGTM;Entry time
OPRBAS;M3 Sales Price List - Basic;ODLMDT;Change date
OPRBAS;M3 Sales Price List - Basic;ODCHNO;Change number
OPRBAS;M3 Sales Price List - Basic;ODCHID;Changed by
OPRBAS;M3 Sales Price List - Basic;ODLMTS;Timestamp
OPRBAS;M3 Sales Price List - Basic;ODUUID;Universally unique identifier
OPRBAS;M3 Sales Price List - Basic;ODMIGI;Internal migration status
OPRBAS;M3 Sales Price List - Basic;ODPRLP;Preliminary price list
OPRBAS;M3 Sales Price List - Basic;ODSTRT;Product structure type
OPRICH;M3 Sales Price list;OJFPRG;From procurement group
OPRICH;M3 Sales Price list;OJFSLE;From sales iitem
OPRICH;M3 Sales Price list;OJRASR;Agreement reference number
OPRICH;M3 Sales Price list;OJTPRG;To procurement group
OPRICH;M3 Sales Price list;OJTSLE;To sales item
OPRICH;M3 Sales Price list;OJTX60;Text
OPRICH;M3 Sales Price list;OJCONO;Company
OPRICH;M3 Sales Price list;OJPRRF;Price list
OPRICH;M3 Sales Price list;OJCUNO;Customer
OPRICH;M3 Sales Price list;OJCUCD;Currency
OPRICH;M3 Sales Price list;OJFVDT;Valid from
OPRICH;M3 Sales Price list;OJDIVI;Division
OPRICH;M3 Sales Price list;OJCMNO;Sales campaign
OPRICH;M3 Sales Price list;OJLVDT;Valid to
OPRICH;M3 Sales Price list;OJTX40;Description
OPRICH;M3 Sales Price list;OJTX15;Name
OPRICH;M3 Sales Price list;OJTINC;VAT included
OPRICH;M3 Sales Price list;OJVTCD;VAT code
OPRICH;M3 Sales Price list;OJNTCD;Net price used
OPRICH;M3 Sales Price list;OJACGR;Object access group
OPRICH;M3 Sales Price list;OJPRIX;Price index
OPRICH;M3 Sales Price list;OJSCAC;Automatic sales price calculation
OPRICH;M3 Sales Price list;OJSCSC;Manual update rule
OPRICH;M3 Sales Price list;OJSCMU;Manual update - sales prices
OPRICH;M3 Sales Price list;OJSCMO;Costing model - sales price
OPRICH;M3 Sales Price list;OJROPP;Rounding-off category
OPRICH;M3 Sales Price list;OJBAPL;Basic price list
OPRICH;M3 Sales Price list;OJFVD2;Valid from
OPRICH;M3 Sales Price list;OJE0CB;Currency
OPRICH;M3 Sales Price list;OJCUN2;Customer
OPRICH;M3 Sales Price list;OJSCBR;Costing base rounded off - sales price
OPRICH;M3 Sales Price list;OJWSCA;Costing model
OPRICH;M3 Sales Price list;OJWHLO;Warehouse
OPRICH;M3 Sales Price list;OJPCTP;Costing type
OPRICH;M3 Sales Price list;OJBNCD;Bonus generating
OPRICH;M3 Sales Price list;OJPRAC;Commission generating
OPRICH;M3 Sales Price list;OJCRTP;Exchange rate type
OPRICH;M3 Sales Price list;OJSCAL;Update scale alternativ
OPRICH;M3 Sales Price list;OJFITN;From item number
OPRICH;M3 Sales Price list;OJTITN;To item number
OPRICH;M3 Sales Price list;OJFITG;From item group
OPRICH;M3 Sales Price list;OJTITG;To item group
OPRICH;M3 Sales Price list;OJFITC;From product group
OPRICH;M3 Sales Price list;OJTITC;To product group
OPRICH;M3 Sales Price list;OJFITT;From item type
OPRICH;M3 Sales Price list;OJTITT;To item type
OPRICH;M3 Sales Price list;OJFRSP;From item responsible
OPRICH;M3 Sales Price list;OJTRSP;To item responsible
OPRICH;M3 Sales Price list;OJSLFR;From status
OPRICH;M3 Sales Price list;OJSLTO;To status
OPRICH;M3 Sales Price list;OJFMAB;From make/buy code
OPRICH;M3 Sales Price list;OJTMAB;To make/buy code
OPRICH;M3 Sales Price list;OJFSUN;From main supplier
OPRICH;M3 Sales Price list;OJTSUN;To main supplier
OPRICH;M3 Sales Price list;OJFCUN;From customer number
OPRICH;M3 Sales Price list;OJTCUN;To customer number
OPRICH;M3 Sales Price list;OJFBGR;From bonus group
OPRICH;M3 Sales Price list;OJTBGR;To bonus group
OPRICH;M3 Sales Price list;OJFPRC;From commission group
OPRICH;M3 Sales Price list;OJTPRC;To commission group
OPRICH;M3 Sales Price list;OJFASS;From assortment
OPRICH;M3 Sales Price list;OJTASS;To assortment
OPRICH;M3 Sales Price list;OJFCHC;From configuration code
OPRICH;M3 Sales Price list;OJTCHC;To configuration code
OPRICH;M3 Sales Price list;OJPC11;Field
OPRICH;M3 Sales Price list;OJPC12;Field
OPRICH;M3 Sales Price list;OJPC13;Field
OPRICH;M3 Sales Price list;OJTXID;Text identity
OPRICH;M3 Sales Price list;OJRGDT;Entry date
OPRICH;M3 Sales Price list;OJRGTM;Entry time
OPRICH;M3 Sales Price list;OJLMDT;Change date
OPRICH;M3 Sales Price list;OJCHNO;Change number
OPRICH;M3 Sales Price list;OJCHID;Changed by
OPRICH;M3 Sales Price list;OJLMTS;Timestamp
OPRICH;M3 Sales Price list;OJTEPY;Payment terms
OPRICH;M3 Sales Price list;OJOBJ1;Field
OPRICH;M3 Sales Price list;OJOBJ2;Field
OPRICH;M3 Sales Price list;OJOBJ3;Field
OPRICH;M3 Sales Price list;OJOBJ4;Field
OPRICH;M3 Sales Price list;OJOBJ5;Field
OPRICH;M3 Sales Price list;OJLISL;Not used
OPRICH;M3 Sales Price list;OJPRLP;Preliminary price list
OPRICH;M3 Sales Price list;OJPCDT;Costing date
OPRICH;M3 Sales Price list;OJSTRT;Product structure type
OPRICL;Staggered prices per item;OMCONO;Company
OPRICL;Staggered prices per item;OMPRRF;Price list
OPRICL;Staggered prices per item;OMCUCD;Currency
OPRICL;Staggered prices per item;OMCUNO;Customer
OPRICL;Staggered prices per item;OMFVDT;Valid from
OPRICL;Staggered prices per item;OMITNO;Item number
OPRICL;Staggered prices per item;OMQTYL;Lowest quantity limit
OPRICL;Staggered prices per item;OMOBV1;Start value 1
OPRICL;Staggered prices per item;OMOBV2;Start value 2
OPRICL;Staggered prices per item;OMOBV3;Start value 3
OPRICL;Staggered prices per item;OMOBV4;Start value 4
OPRICL;Staggered prices per item;OMOBV5;Start value 5
OPRICL;Staggered prices per item;OMVFDT;Valid from
OPRICL;Staggered prices per item;OMDIVI;Division
OPRICL;Staggered prices per item;OMCMNO;Sales campaign
OPRICL;Staggered prices per item;OMQTLB;Lowest quantity limit
OPRICL;Staggered prices per item;OMSGGU;Scale unit of measure
OPRICL;Staggered prices per item;OMSAPR;Sales price
OPRICL;Staggered prices per item;OMSACD;Sales price quantity
OPRICL;Staggered prices per item;OMSPUN;Sales price unit of measure
OPRICL;Staggered prices per item;OMPCFS;Price adjustment factor
OPRICL;Staggered prices per item;OMCOFS;Conversion factor - sales price U/M
OPRICL;Staggered prices per item;OMDMCS;Conversion method - sales price U/M
OPRICL;Staggered prices per item;OMNTCD;Net price used
OPRICL;Staggered prices per item;OMBNCD;Bonus generating
OPRICL;Staggered prices per item;OMPRAC;Commission generating
OPRICL;Staggered prices per item;OMTINC;VAT included
OPRICL;Staggered prices per item;OMVTCD;VAT code
OPRICL;Staggered prices per item;OMPCOF;Price adjustment factor
OPRICL;Staggered prices per item;OMPRIX;Price index
OPRICL;Staggered prices per item;OMSCMO;Costing model - sales price
OPRICL;Staggered prices per item;OMLVDT;Valid to
OPRICL;Staggered prices per item;OMMLIN;Yes/no
OPRICL;Staggered prices per item;OMFMID;Formula
OPRICL;Staggered prices per item;OMRESI;Result identity
OPRICL;Staggered prices per item;OMRGDT;Entry date
OPRICL;Staggered prices per item;OMRGTM;Entry time
OPRICL;Staggered prices per item;OMLMDT;Change date
OPRICL;Staggered prices per item;OMCHNO;Change number
OPRICL;Staggered prices per item;OMCHID;Changed by
OPRICL;Staggered prices per item;OMLMTS;Timestamp
OPRICL;Staggered prices per item;OMMIGI;Internal migration status
OPRICL;Staggered prices per item;OMPRLP;Preliminary price list
OPRMTX;Sales Pricelist Selection Matrix;DXCONO;Company
OPRMTX;Sales Pricelist Selection Matrix;DXPLTB;Price list table
OPRMTX;Sales Pricelist Selection Matrix;DXPREX;Priority
OPRMTX;Sales Pricelist Selection Matrix;DXOBV1;Start value 1
OPRMTX;Sales Pricelist Selection Matrix;DXOBV2;Start value 2
OPRMTX;Sales Pricelist Selection Matrix;DXOBV3;Start value 3
OPRMTX;Sales Pricelist Selection Matrix;DXOBV4;Start value 4
OPRMTX;Sales Pricelist Selection Matrix;DXOBV5;Start value 5
OPRMTX;Sales Pricelist Selection Matrix;DXPRRF;Price list
OPRMTX;Sales Pricelist Selection Matrix;DXTXID;Text identity
OPRMTX;Sales Pricelist Selection Matrix;DXRGDT;Entry date
OPRMTX;Sales Pricelist Selection Matrix;DXRGTM;Entry time
OPRMTX;Sales Pricelist Selection Matrix;DXLMDT;Change date
OPRMTX;Sales Pricelist Selection Matrix;DXCHNO;Change number
OPRMTX;Sales Pricelist Selection Matrix;DXCHID;Changed by
OPROMH;Promotions;FZCONO;Company
OPROMH;Promotions;FZDIVI;Division
OPROMH;Promotions;FZPIDE;Promotion
OPROMH;Promotions;FZCUNO;Customer
OPROMH;Promotions;FZFVDT;Valid from
OPROMH;Promotions;FZFACI;Facility
OPROMH;Promotions;FZTX15;Name
OPROMH;Promotions;FZTX40;Description
OPROMH;Promotions;FZTAID;Table
OPROMH;Promotions;FZWHLO;Warehouse
OPROMH;Promotions;FZPROS;Status - promotion
OPROMH;Promotions;FZPTPE;Promotion type
OPROMH;Promotions;FZPRES;Promotion responsible
OPROMH;Promotions;FZDTCD;Date code
OPROMH;Promotions;FZLVDT;Valid to
OPROMH;Promotions;FZFRD2;Activity start date
OPROMH;Promotions;FZTOD2;Activity end date
OPROMH;Promotions;FZCUCD;Currency
OPROMH;Promotions;FZPTER;Promotion terms
OPROMH;Promotions;FZBUFC;Budgeted fixed cost
OPROMH;Promotions;FZACFC;Actual fixed cost
OPROMH;Promotions;FZDIMI;Distribution method
OPROMH;Promotions;FZSOAM;Amount sold
OPROMH;Promotions;FZTX08;Additional text
OPROMH;Promotions;FZDICA;Discount category
OPROMH;Promotions;FZDIBE;Discount base
OPROMH;Promotions;FZDIRE;Discount relation
OPROMH;Promotions;FZDCHA;Manually changeable discount
OPROMH;Promotions;FZDPST;Statistics field for discount
OPROMH;Promotions;FZDDSU;Discount presentation
OPROMH;Promotions;FZIDSC;Internal discount
OPROMH;Promotions;FZACRF;User-defined accounting control object
OPROMH;Promotions;FZACUS;Activity customer
OPROMH;Promotions;FZTXID;Text identity
OPROMH;Promotions;FZSCMO;Costing model - sales price
OPROMH;Promotions;FZPPT1;Promotion statistics period type 1
OPROMH;Promotions;FZPPT2;Promotion statistics period type 2
OPROMH;Promotions;FZBILB;Bill back
OPROMH;Promotions;FZCHAI;Business chain
OPROMH;Promotions;FZCUSE;Customer selection
OPROMH;Promotions;FZUPPC;Update promotion
OPROMH;Promotions;FZCUGE;Customer generated
OPROMH;Promotions;FZWHGE;Warehouse generated
OPROMH;Promotions;FZWHTA;Warehouse table
OPROMH;Promotions;FZWHSE;Warehouse selection
OPROMH;Promotions;FZACGR;Object access group
OPROMH;Promotions;FZRGDT;Entry date
OPROMH;Promotions;FZRGTM;Entry time
OPROMH;Promotions;FZLMDT;Change date
OPROMH;Promotions;FZCHNO;Change number
OPROMH;Promotions;FZCHID;Changed by
OPROMH;Promotions;FZLMTS;Timestamp
OPROMH;Promotions;FZBNCD;Bonus generating
OPROMH;Promotions;FZPRAC;Commission generating
OPROMH;Promotions;FZSUNO;Supplier
OPROMH;Promotions;FZCLMT;Calculation method for rebate
OPROMH;Promotions;FZSCLP;Supplier rebate percentage
OPROMH;Promotions;FZBOOV;Automatic closing override
OPROMH;Promotions;FZDISP;Discount percentage
OPROMH;Promotions;FZAGNB;Agreement number
OPROMH;Promotions;FZTEPY;Payment terms
OPROMH;Promotions;FZPRI2;Priority
OPROMH;Promotions;FZPSUP;Propose supplier
OPROMH;Promotions;FZPRR1;Price list 1
OPROMH;Promotions;FZCUC1;Currency code 1
OPROMH;Promotions;FZLFL1;Label flag 1
OPROMH;Promotions;FZPRRF;Price list
OPROMH;Promotions;FZOTYG;Order type group
OPROMH;Promotions;FZINIS;Initial start
OPROMH;Promotions;FZINIE;Initial end
OPROMH;Promotions;FZANIN;Automatic retrieval of promotion
OPROMH;Promotions;FZRLFA;Released for allocation
OPROMH;Promotions;FZRASR;Agreement reference number
OSASTD;HF: Order sales statistic /Detail;OUCMP7;Statistics identity - discount 7
OSASTD;HF: Order sales statistic /Detail;OUCMP8;Statistics identity - discount 8
OSASTD;HF: Order sales statistic /Detail;OUDIA7;Discount amount 7
OSASTD;HF: Order sales statistic /Detail;OUDIA8;Discount amount 8
OSASTD;HF: Order sales statistic /Detail;OURSC8;Transaction reason prod restriction
OSASTD;HF: Order sales statistic /Detail;OUCONO;Company
OSASTD;HF: Order sales statistic /Detail;OUDIVI;Division
OSASTD;HF: Order sales statistic /Detail;OUORNO;Customer order number
OSASTD;HF: Order sales statistic /Detail;OUPONR;Order line number
OSASTD;HF: Order sales statistic /Detail;OUPOSX;Line suffix
OSASTD;HF: Order sales statistic /Detail;OUOSSQ;Order statistics sequence number
OSASTD;HF: Order sales statistic /Detail;OUFACI;Facility
OSASTD;HF: Order sales statistic /Detail;OUOSLT;Order statistics line type
OSASTD;HF: Order sales statistic /Detail;OUOSDT;Order entry date
OSASTD;HF: Order sales statistic /Detail;OUOSPE;Order statistics period
OSASTD;HF: Order sales statistic /Detail;OUCUNO;Customer
OSASTD;HF: Order sales statistic /Detail;OUCUCL;Customer group
OSASTD;HF: Order sales statistic /Detail;OUCUTP;Customer type
OSASTD;HF: Order sales statistic /Detail;OUCUST;Statistics customer
OSASTD;HF: Order sales statistic /Detail;OUORTP;Customer order type
OSASTD;HF: Order sales statistic /Detail;OUAGNT;Recipient agreement type 1 - commission
OSASTD;HF: Order sales statistic /Detail;OUPYNO;Payer
OSASTD;HF: Order sales statistic /Detail;OUCHL1;Business chain - level 1
OSASTD;HF: Order sales statistic /Detail;OUCHL2;Business chain - level 2
OSASTD;HF: Order sales statistic /Detail;OUCHL3;Business chain - level 3
OSASTD;HF: Order sales statistic /Detail;OUCHL4;Business chain - level 4
OSASTD;HF: Order sales statistic /Detail;OUCUCD;Currency
OSASTD;HF: Order sales statistic /Detail;OUSMCD;Salesperson
OSASTD;HF: Order sales statistic /Detail;OUSDST;District
OSASTD;HF: Order sales statistic /Detail;OUCSCD;Country
OSASTD;HF: Order sales statistic /Detail;OUFRE1;Statistics identity 1 customer
OSASTD;HF: Order sales statistic /Detail;OUFRE2;Statistics identity 2 customer
OSASTD;HF: Order sales statistic /Detail;OUWCON;Contact method
OSASTD;HF: Order sales statistic /Detail;OUWHLO;Warehouse
OSASTD;HF: Order sales statistic /Detail;OUITNO;Item number
OSASTD;HF: Order sales statistic /Detail;OUITGR;Item group
OSASTD;HF: Order sales statistic /Detail;OUITTY;Item type
OSASTD;HF: Order sales statistic /Detail;OUITCL;Product group
OSASTD;HF: Order sales statistic /Detail;OUFRE3;Statistics identity 3 item
OSASTD;HF: Order sales statistic /Detail;OUFRE4;Statistics identity 4 item
OSASTD;HF: Order sales statistic /Detail;OUHDPR;Main product
OSASTD;HF: Order sales statistic /Detail;OULTYP;Line type
OSASTD;HF: Order sales statistic /Detail;OUMUFT;MUC trigger
OSASTD;HF: Order sales statistic /Detail;OUORST;Highest status - customer order
OSASTD;HF: Order sales statistic /Detail;OUORQT;Ordered quantity - basic U/M
OSASTD;HF: Order sales statistic /Detail;OUORQA;Ordered quantity - alternate U/M
OSASTD;HF: Order sales statistic /Detail;OUALUN;Alternate U/M
OSASTD;HF: Order sales statistic /Detail;OUCOFA;Conversion factor
OSASTD;HF: Order sales statistic /Detail;OUDMCF;Conversion form
OSASTD;HF: Order sales statistic /Detail;OUSPUN;Sales price unit of measure
OSASTD;HF: Order sales statistic /Detail;OUORQS;Ordered quantity - sales price U/M
OSASTD;HF: Order sales statistic /Detail;OUSTUN;Statistical U/M
OSASTD;HF: Order sales statistic /Detail;OUORQB;Ordered quantity - statistical U/M
OSASTD;HF: Order sales statistic /Detail;OUGRWE;Gross weight
OSASTD;HF: Order sales statistic /Detail;OUNEWE;Net weight
OSASTD;HF: Order sales statistic /Detail;OUVOL3;Volume
OSASTD;HF: Order sales statistic /Detail;OUDCCD;Number of decimal places
OSASTD;HF: Order sales statistic /Detail;OUSAPR;Sales price
OSASTD;HF: Order sales statistic /Detail;OUSACD;Sales price quantity
OSASTD;HF: Order sales statistic /Detail;OUGRPR;Gross price
OSASTD;HF: Order sales statistic /Detail;OUSAAM;Line amount - local currency
OSASTD;HF: Order sales statistic /Detail;OUPRMO;Price origin
OSASTD;HF: Order sales statistic /Detail;OUDISY;Discount model
OSASTD;HF: Order sales statistic /Detail;OUDIA1;Discount amount 1
OSASTD;HF: Order sales statistic /Detail;OUDIA2;Discount amount 2
OSASTD;HF: Order sales statistic /Detail;OUDIA3;Discount amount 3
OSASTD;HF: Order sales statistic /Detail;OUDIA4;Discount amount 4
OSASTD;HF: Order sales statistic /Detail;OUDIA5;Discount amount 5
OSASTD;HF: Order sales statistic /Detail;OUDIA6;Discount amount 6
OSASTD;HF: Order sales statistic /Detail;OUCMP1;Discount campaign
OSASTD;HF: Order sales statistic /Detail;OUCMP2;Discount campaign
OSASTD;HF: Order sales statistic /Detail;OUCMP3;Discount campaign
OSASTD;HF: Order sales statistic /Detail;OUCMP4;Discount campaign
OSASTD;HF: Order sales statistic /Detail;OUCMP5;Discount campaign
OSASTD;HF: Order sales statistic /Detail;OUCMP6;Discount campaign
OSASTD;HF: Order sales statistic /Detail;OUOFRA;Total discount amount
OSASTD;HF: Order sales statistic /Detail;OUDWDT;Requested delivery date
OSASTD;HF: Order sales statistic /Detail;OUCODT;Confirmed delivery date
OSASTD;HF: Order sales statistic /Detail;OUPRCH;Price adjustment line
OSASTD;HF: Order sales statistic /Detail;OUUCOS;Cost price
OSASTD;HF: Order sales statistic /Detail;OUUCCD;Standard cost code
OSASTD;HF: Order sales statistic /Detail;OUSMCC;Contribution margin check
OSASTD;HF: Order sales statistic /Detail;OUCMNO;Sales campaign
OSASTD;HF: Order sales statistic /Detail;OUCFIN;Configuration number
OSASTD;HF: Order sales statistic /Detail;OUUNMS;Basic unit of measure
OSASTD;HF: Order sales statistic /Detail;OUSHID;Shipment
OSASTD;HF: Order sales statistic /Detail;OUORTK;Customer order category
OSASTD;HF: Order sales statistic /Detail;OUADID;Address number
OSASTD;HF: Order sales statistic /Detail;OUSDEP;Sales department
OSASTD;HF: Order sales statistic /Detail;OUBUAR;Business area
OSASTD;HF: Order sales statistic /Detail;OUAGNO;Blanket agreement number
OSASTD;HF: Order sales statistic /Detail;OUDPNR;Delivery schedule
OSASTD;HF: Order sales statistic /Detail;OUORIG;Origin
OSASTD;HF: Order sales statistic /Detail;OUIDCD;Identity type
OSASTD;HF: Order sales statistic /Detail;OUPROJ;Project number
OSASTD;HF: Order sales statistic /Detail;OUELNO;Project element
OSASTD;HF: Order sales statistic /Detail;OUINRC;Invoice recipient
OSASTD;HF: Order sales statistic /Detail;OUROUT;Route
OSASTD;HF: Order sales statistic /Detail;OURODN;Route departure
OSASTD;HF: Order sales statistic /Detail;OUFECN;Future rate agreement number
OSASTD;HF: Order sales statistic /Detail;OUREPI;Replaced item number
OSASTD;HF: Order sales statistic /Detail;OURSCD;Transaction reason
OSASTD;HF: Order sales statistic /Detail;OUSUNO;Supplier
OSASTD;HF: Order sales statistic /Detail;OUATV1;Attribute value
OSASTD;HF: Order sales statistic /Detail;OUATV2;Attribute value
OSASTD;HF: Order sales statistic /Detail;OUATV3;Attribute value
OSASTD;HF: Order sales statistic /Detail;OUATV4;Attribute value
OSASTD;HF: Order sales statistic /Detail;OUATV5;Attribute value
OSASTD;HF: Order sales statistic /Detail;OUAAV1;Attribute value
OSASTD;HF: Order sales statistic /Detail;OUAAV2;Attribute value
OSASTD;HF: Order sales statistic /Detail;OUAAV3;Attribute value
OSASTD;HF: Order sales statistic /Detail;OUAAV4;Attribute value
OSASTD;HF: Order sales statistic /Detail;OUAAV5;Attribute value
OSASTD;HF: Order sales statistic /Detail;OUATMO;Attribute model
OSASTD;HF: Order sales statistic /Detail;OURGDT;Entry date
OSASTD;HF: Order sales statistic /Detail;OURGTM;Entry time
OSASTD;HF: Order sales statistic /Detail;OULMDT;Change date
OSASTD;HF: Order sales statistic /Detail;OUCHNO;Change number
OSASTD;HF: Order sales statistic /Detail;OUCHID;Changed by
OSASTD;HF: Order sales statistic /Detail;OUPRHL;Product number highest level
OSASTD;HF: Order sales statistic /Detail;OUSERN;Serial number
OSASTD;HF: Order sales statistic /Detail;OUCTNO;Agreement number
OSASTD;HF: Order sales statistic /Detail;OUAPBA;Material price method
OSASTD;HF: Order sales statistic /Detail;OUCFGL;Position
OSASTD;HF: Order sales statistic /Detail;OUWATP;Warranty type
OSASTD;HF: Order sales statistic /Detail;OUGWTP;Granted warranty type
OSASTD;HF: Order sales statistic /Detail;OUPRHW;Product number highest level
OSASTD;HF: Order sales statistic /Detail;OUSERW;Serial number
OSASTD;HF: Order sales statistic /Detail;OUCAWE;Catch weight
