Table name M3;Table name User;Column name M3;Column name M3
FREMD2;Reminders - suggestions (customer);D2RMQT;Number of payment reminders
FREMD2;Reminders - suggestions (customer);D2IDIV;Division
FREMD2;Reminders - suggestions (customer);D2CUNO;Customer
FREMD2;Reminders - suggestions (customer);D2TXT1;Text line  1
FREMD2;Reminders - suggestions (customer);D2TXT2;Text line  2
FREMD2;Reminders - suggestions (customer);D2TXT3;Text line  3
FREMD2;Reminders - suggestions (customer);D2TXT4;Text line  4
FREMD2;Reminders - suggestions (customer);D2TXT5;Text line  5
FREMD2;Reminders - suggestions (customer);D2TXT6;Text line  6
FREMD2;Reminders - suggestions (customer);D2TXT7;Text line  7
FREMD2;Reminders - suggestions (customer);D2TXT8;Text line  8
FREMD2;Reminders - suggestions (customer);D2TXT9;Text line  9
FREMD2;Reminders - suggestions (customer);D2ETX1;Text line  1
FREMD2;Reminders - suggestions (customer);D2ETX2;Text line  2
FREMD2;Reminders - suggestions (customer);D2TXP1;Text line  1
FREMD2;Reminders - suggestions (customer);D2TXP2;Text line  2
FREMD2;Reminders - suggestions (customer);D2TXP3;Text line  3
FREMD2;Reminders - suggestions (customer);D2TXP4;Text line  4
FREMD2;Reminders - suggestions (customer);D2TXP5;Text line  5
FREMD2;Reminders - suggestions (customer);D2TXP6;Text line  6
FREMD2;Reminders - suggestions (customer);D2TXP7;Text line  7
FREMD2;Reminders - suggestions (customer);D2TXP8;Text line  8
FREMD2;Reminders - suggestions (customer);D2TXP9;Text line  9
FREMD2;Reminders - suggestions (customer);D2EPT1;Text line  1
FREMD2;Reminders - suggestions (customer);D2EPT2;Text line  2
FREMD2;Reminders - suggestions (customer);D2RMBL;Payment reminder stop
FREMD2;Reminders - suggestions (customer);D2CAPI;Calculate interest
FREMD2;Reminders - suggestions (customer);D2PRPI;Print interest on reminder from level
FREMD2;Reminders - suggestions (customer);D2RDTX;Reminder date text
FREMD2;Reminders - suggestions (customer);D2RMHE;Payment reminder heading
FREMD2;Reminders - suggestions (customer);D2RMNO;Payment reminder number
FREMD2;Reminders - suggestions (customer);D2CINO;Invoice number
FREMD2;Reminders - suggestions (customer);D2PAIN;Parallel invoice number
FREMD3;Reminders - suggestions (invoices);D3CONO;Company
FREMD3;Reminders - suggestions (invoices);D3DIVI;Division
FREMD3;Reminders - suggestions (invoices);D3TSTM;Timestamp
FREMD3;Reminders - suggestions (invoices);D3JBNO;Job number
FREMD3;Reminders - suggestions (invoices);D3JBDT;Job date
FREMD3;Reminders - suggestions (invoices);D3JBTM;Job time
FREMD3;Reminders - suggestions (invoices);D3PYNO;Payer
FREMD3;Reminders - suggestions (invoices);D3IDIV;Division
FREMD3;Reminders - suggestions (invoices);D3CUNO;Customer
FREMD3;Reminders - suggestions (invoices);D3CINO;Invoice number
FREMD3;Reminders - suggestions (invoices);D3INYR;Invoice year
FREMD3;Reminders - suggestions (invoices);D3YEA4;Year
FREMD3;Reminders - suggestions (invoices);D3JRNO;Journal number
FREMD3;Reminders - suggestions (invoices);D3JSNO;Journal sequence number
FREMD3;Reminders - suggestions (invoices);D3CUAM;Foreign currency amount
FREMD3;Reminders - suggestions (invoices);D3ACAM;Recorded amount
FREMD3;Reminders - suggestions (invoices);D3RECA;Amount due - foreign currency
FREMD3;Reminders - suggestions (invoices);D3RELC;Outstanding
FREMD3;Reminders - suggestions (invoices);D3CUCD;Currency
FREMD3;Reminders - suggestions (invoices);D3IVDT;Invoice date
FREMD3;Reminders - suggestions (invoices);D3DUDT;Due date
FREMD3;Reminders - suggestions (invoices);D3RVDT;Follow-up date
FREMD3;Reminders - suggestions (invoices);D3RMQT;Number of payment reminders
FREMD3;Reminders - suggestions (invoices);D3CLCD;Collection
FREMD3;Reminders - suggestions (invoices);D3INCA;Foreign currency amount
FREMD3;Reminders - suggestions (invoices);D3INLC;Recorded amount
FREMD3;Reminders - suggestions (invoices);D3NCD2;Number of calendar days
FREMD3;Reminders - suggestions (invoices);D3RMBL;Payment reminder stop
FREMD3;Reminders - suggestions (invoices);D3COME;Comment
FREMD3;Reminders - suggestions (invoices);D3LTX1;Line text 1
FREMD3;Reminders - suggestions (invoices);D3LTX2;Line text 2
FREMD3;Reminders - suggestions (invoices);D3LTX3;Line text 3
FREMD3;Reminders - suggestions (invoices);D3AIT2;Accounting dimension 2
FREMD3;Reminders - suggestions (invoices);D3SMCD;Salesperson
FREMD3;Reminders - suggestions (invoices);D3CUCL;Customer group
FREMD3;Reminders - suggestions (invoices);D3SDST;District
FREMD3;Reminders - suggestions (invoices);D3PONO;Postal code
FREMD3;Reminders - suggestions (invoices);D3CSCD;Country
FREMD3;Reminders - suggestions (invoices);D3CDRC;Credit department reference
FSCASH;Cash discount terms sales ledger;ESCONO;Company
FSCASH;Cash discount terms sales ledger;ESDIVI;Division
FSCASH;Cash discount terms sales ledger;ESTSTM;Timestamp
FSCASH;Cash discount terms sales ledger;ESYEA4;Year
FSCASH;Cash discount terms sales ledger;ESJRNO;Journal number
FSCASH;Cash discount terms sales ledger;ESJSNO;Journal sequence number
FSCASH;Cash discount terms sales ledger;ESVSER;Voucher number series
FSCASH;Cash discount terms sales ledger;ESVONO;Voucher number
FSCASH;Cash discount terms sales ledger;ESCINO;Invoice number
FSCASH;Cash discount terms sales ledger;ESTECD;Cash discount term
FSCASH;Cash discount terms sales ledger;ESCDAM;Cash discount - local currency
FSCASH;Cash discount terms sales ledger;ESCDP1;Cash discount percentage
FSCASH;Cash discount terms sales ledger;ESCDT1;Cash discount date 1
FSCASH;Cash discount terms sales ledger;ESCDP2;Cash discount percentage
FSCASH;Cash discount terms sales ledger;ESCDT2;Cash discount date 2
FSCASH;Cash discount terms sales ledger;ESCDP3;Cash discount percentage
FSCASH;Cash discount terms sales ledger;ESCDT3;Cash discount date 3
FSCASH;Cash discount terms sales ledger;ESJBNO;Job number
FSCASH;Cash discount terms sales ledger;ESJBDT;Job date
FSCASH;Cash discount terms sales ledger;ESJBTM;Job time
FSCASH;Cash discount terms sales ledger;ESBCHN;Batch number
FSCASH;Cash discount terms sales ledger;ESTRNO;Transaction number
FSCASH;Cash discount terms sales ledger;ESSPLT;Split code
FSLBAL;Accounts Receivable;BSCONO;Company
FSLBAL;Accounts Receivable;BSDIVI;Division
FSLBAL;Accounts Receivable;BSPYNO;Payer
FSLBAL;Accounts Receivable;BSCUNO;Customer
FSLBAL;Accounts Receivable;BSCUCD;Currency
FSLBAL;Accounts Receivable;BSACYP;Accounting period
FSLBAL;Accounts Receivable;BSINAM;Invoice amount
FSLBAL;Accounts Receivable;BSINAC;Reference field amount
FSLBAL;Accounts Receivable;BSPYAM;Payment amount - local currency
FSLBAL;Accounts Receivable;BSPYAC;Reference field amount
FSLBAL;Accounts Receivable;BSTUOV;Sales
FSLBAL;Accounts Receivable;BSTUOC;Reference field amount
FSLBAL;Accounts Receivable;BSOUAM;Outstanding amount
FSLBAL;Accounts Receivable;BSOUAC;Reference field amount
FSLBAL;Accounts Receivable;BSTDIN;Not used
FSLBAL;Accounts Receivable;BSTDIC;Reference field amount
FSLBAL;Accounts Receivable;BSOOAM;Open order amount
FSLBAL;Accounts Receivable;BSOOAC;Reference field amount
FSLBAL;Accounts Receivable;BSDSAM;DSO value
FSLBAL;Accounts Receivable;BSDSOC;DSO code
FSLBAL;Accounts Receivable;BSBLOA;Amount stopped
FSLBAL;Accounts Receivable;BSBLOC;Reference field amount
FSLBAL;Accounts Receivable;BSADEA;Accumulated depreciation amount
FSLBAL;Accounts Receivable;BSACTO;Action
FSLBAL;Accounts Receivable;BSUNPM;Unpaid amount
FSLBAL;Accounts Receivable;BSUNPN;Number of refused payment documents
FSLBAL;Accounts Receivable;BSO15L;Reference field amount
FSLBAL;Accounts Receivable;BSO15C;Reference field amount
FSLBAL;Accounts Receivable;BSO16L;Reference field amount
FSLBAL;Accounts Receivable;BSO16C;Reference field amount
FSLBAL;Accounts Receivable;BSO18L;Reference field amount
FSLBAL;Accounts Receivable;BSO18C;Reference field amount
FSLBAL;Accounts Receivable;BSO19L;Reference field amount
FSLBAL;Accounts Receivable;BSO19C;Reference field amount
FSLBAL;Accounts Receivable;BSO20L;Reference field amount
FSLBAL;Accounts Receivable;BSO20C;Reference field amount
FSLBAL;Accounts Receivable;BSACAD;Recorded amount
FSLBAL;Accounts Receivable;BSACAC;Recorded amount
FSLBAL;Accounts Receivable;BSCUAD;Foreign currency amount
FSLBAL;Accounts Receivable;BSCUAC;Foreign currency amount
FSLBAL;Accounts Receivable;BSPDNR;Payment document received not remitted
FSLBAL;Accounts Receivable;BSPDRC;Payment document - received not remitted
FSLBAL;Accounts Receivable;BSPDDR;Payment document - remitted
FSLBAL;Accounts Receivable;BSPDDC;Payment document - remitted
FSLBAL;Accounts Receivable;BSPDNC;Payment document - risk not canceled
FSLBAL;Accounts Receivable;BSPDRN;Payment document - risk not canceled
FSLBAL;Accounts Receivable;BSRGDT;Entry date
FSLBAL;Accounts Receivable;BSRGTM;Entry time
FSLBAL;Accounts Receivable;BSLMDT;Change date
FSLBAL;Accounts Receivable;BSCHNO;Change number
FSLBAL;Accounts Receivable;BSCHID;Changed by
FSLBAL;Accounts Receivable;BSLMTS;Timestamp
FSLBAL;Accounts Receivable;BSOWOR;Outstanding without risk
FSLBAL;Accounts Receivable;BSTCOW;Reference field amount
FSLEDG;Accounts Receivable;ESCONO;Company
FSLEDG;Accounts Receivable;ESDIVI;Division
FSLEDG;Accounts Receivable;ESYEA4;Year
FSLEDG;Accounts Receivable;ESJRNO;Journal number
FSLEDG;Accounts Receivable;ESJSNO;Journal sequence number
FSLEDG;Accounts Receivable;ESTRCD;Transaction code
FSLEDG;Accounts Receivable;ESPYNO;Payer
FSLEDG;Accounts Receivable;ESCUNO;Customer
FSLEDG;Accounts Receivable;ESCINO;Invoice number
FSLEDG;Accounts Receivable;ESINYR;Invoice year
FSLEDG;Accounts Receivable;ESVSER;Voucher number series
FSLEDG;Accounts Receivable;ESVONO;Voucher number
FSLEDG;Accounts Receivable;ESIVTP;Information type
FSLEDG;Accounts Receivable;ESTDSC;Transaction description
FSLEDG;Accounts Receivable;ESSMCD;Salesperson
FSLEDG;Accounts Receivable;ESCUCL;Customer group
FSLEDG;Accounts Receivable;ESCUCD;Currency
FSLEDG;Accounts Receivable;ESCRTP;Exchange rate type
FSLEDG;Accounts Receivable;ESARAT;Exchange rate
FSLEDG;Accounts Receivable;ESCUAM;Foreign currency amount
FSLEDG;Accounts Receivable;ESDCAM;Decimal places for amount
FSLEDG;Accounts Receivable;ESVTAM;VAT
FSLEDG;Accounts Receivable;ESIVDT;Invoice date
FSLEDG;Accounts Receivable;ESRVDT;Follow-up date
FSLEDG;Accounts Receivable;ESDUDT;Due date
FSLEDG;Accounts Receivable;ESACDT;Accounting date
FSLEDG;Accounts Receivable;ESBKID;Bank account identity
FSLEDG;Accounts Receivable;ESTECD;Cash discount term
FSLEDG;Accounts Receivable;ESPYTP;Payment type
FSLEDG;Accounts Receivable;ESPYCD;Payment method - accounts receivable
FSLEDG;Accounts Receivable;ESTEPY;Payment terms
FSLEDG;Accounts Receivable;ESRECO;Internal reconciliation code
FSLEDG;Accounts Receivable;ESREDE;Internal reconciliation date
FSLEDG;Accounts Receivable;ESSLOP;Accounting option - payt rcvd variances
FSLEDG;Accounts Receivable;ESCRST;Receipt status
FSLEDG;Accounts Receivable;ESPYRS;Remittance status
FSLEDG;Accounts Receivable;ESACBL;Advice code
FSLEDG;Accounts Receivable;ESRMST;Status - payment reminder
FSLEDG;Accounts Receivable;ESLRDT;Date of last payment reminder
FSLEDG;Accounts Receivable;ESRMBL;Payment reminder stop
FSLEDG;Accounts Receivable;ESBLBY;Stopped by
FSLEDG;Accounts Receivable;ESBLDT;Stop date
FSLEDG;Accounts Receivable;ESRMQT;Number of payment reminders
FSLEDG;Accounts Receivable;ESIIST;Interest invoice block
FSLEDG;Accounts Receivable;ESIICD;Interest invoice stop
FSLEDG;Accounts Receivable;ESDTP5;Payment date
FSLEDG;Accounts Receivable;ESIIAM;Cumulative interest amount
FSLEDG;Accounts Receivable;ESCLST;Debt collection status
FSLEDG;Accounts Receivable;ESCLCD;Collection
FSLEDG;Accounts Receivable;ESARCD;Filing code
FSLEDG;Accounts Receivable;ESSAGS;Status - group invoice
FSLEDG;Accounts Receivable;ESGRPD;Grouping of invoices date
FSLEDG;Accounts Receivable;ESTXID;Text identity
FSLEDG;Accounts Receivable;ESDFPT;Draft printed
FSLEDG;Accounts Receivable;ESDFPD;Draft printed date
FSLEDG;Accounts Receivable;ESRGDT;Entry date
FSLEDG;Accounts Receivable;ESRGTM;Entry time
FSLEDG;Accounts Receivable;ESLMDT;Change date
FSLEDG;Accounts Receivable;ESCHNO;Change number
FSLEDG;Accounts Receivable;ESCHID;Changed by
FSLEDG;Accounts Receivable;ESLMTS;Timestamp
FSLEDG;Accounts Receivable;ESRESP;Responsible
FSLEDG;Accounts Receivable;ESADAT;Action date
FSLEDG;Accounts Receivable;ESDNRE;Debit note reason
FSLEDG;Accounts Receivable;ESAPRV;Approved for payment
FSLEDG;Accounts Receivable;ESIVCL;Invoice class
FSLEDG;Accounts Receivable;ESDEDA;Delivery date
FSLEDG;Accounts Receivable;ESMIGI;Internal migration status
FSLEDX;Accounts Receivable;ESCONO;Company
FSLEDX;Accounts Receivable;ESDIVI;Division
FSLEDX;Accounts Receivable;ESYEA4;Year
FSLEDX;Accounts Receivable;ESJRNO;Journal number
FSLEDX;Accounts Receivable;ESJSNO;Journal sequence number
FSLEDX;Accounts Receivable;ESSEXN;GL information number
FSLEDX;Accounts Receivable;ESSEXI;GL additional information
FSLEDX;Accounts Receivable;ESSEXS;GL information sequence number
FSLEDX;Accounts Receivable;ESTXID;Text identity
FSLEDX;Accounts Receivable;ESRGDT;Entry date
FSLEDX;Accounts Receivable;ESRGTM;Entry time
FSLEDX;Accounts Receivable;ESLMDT;Change date
FSLEDX;Accounts Receivable;ESCHNO;Change number
FSLEDX;Accounts Receivable;ESCHID;Changed by
FSLEDX;Accounts Receivable;ESLMTS;Timestamp
FSLEDX;Accounts Receivable;ESMIGI;Internal migration status
FTXEXT;VAT exemption text and VAT lookup table;STCONO;Company
FTXEXT;VAT exemption text and VAT lookup table;STDIVI;Division
FTXEXT;VAT exemption text and VAT lookup table;STTYPE;Transaction type
FTXEXT;VAT exemption text and VAT lookup table;STPRIO;Priority
FTXEXT;VAT exemption text and VAT lookup table;STOBV1;Start value 1
FTXEXT;VAT exemption text and VAT lookup table;STOBV2;Start value 2
FTXEXT;VAT exemption text and VAT lookup table;STOBV3;Start value 3
FTXEXT;VAT exemption text and VAT lookup table;STOBV4;Start value 4
FTXEXT;VAT exemption text and VAT lookup table;STFRDT;From date
FTXEXT;VAT exemption text and VAT lookup table;STTODT;To date
FTXEXT;VAT exemption text and VAT lookup table;STTXID;Text identity
FTXEXT;VAT exemption text and VAT lookup table;STRVTC;VAT code
FTXEXT;VAT exemption text and VAT lookup table;STRGDT;Entry date
FTXEXT;VAT exemption text and VAT lookup table;STRGTM;Entry time
FTXEXT;VAT exemption text and VAT lookup table;STLMDT;Change date
FTXEXT;VAT exemption text and VAT lookup table;STCHNO;Change number
FTXEXT;VAT exemption text and VAT lookup table;STCHID;Changed by
FTXEXT;VAT exemption text and VAT lookup table;STMXAA;Maximum amount
FTXEXT;VAT exemption text and VAT lookup table;STCUCD;Currency
FTXEXT;VAT exemption text and VAT lookup table;STTECN;Tax exemption contract number
FTXEXT;VAT exemption text and VAT lookup table;STAGRD;Agreement date
FTXEXT;VAT exemption text and VAT lookup table;STCRTP;Exchange rate type
FTXEXT;VAT exemption text and VAT lookup table;STCRON;Chronological number
FTXEXT;VAT exemption text and VAT lookup table;STRENY;Replace VAT code Yes/No
FTXEXT;VAT exemption text and VAT lookup table;STCLEL;Closed exemption agreement
FTXEXT;VAT exemption text and VAT lookup table;STTX40;Description
FTXEXT;VAT exemption text and VAT lookup table;STEXCT;Tax exemption contract number
MACHED;MO statistics;AHCONO;Company
MACHED;MO statistics;AHFACI;Facility
MACHED;MO statistics;AHPRNO;Product
MACHED;MO statistics;AHMFNO;Manufacturing order number
MACHED;MO statistics;AHWHLO;Warehouse
MACHED;MO statistics;AHSTRT;Product structure type
MACHED;MO statistics;AHORTY;Order type
MACHED;MO statistics;AHRESP;Responsible
MACHED;MO statistics;AHDWNO;Drawing number
MACHED;MO statistics;AHITCL;Product group
MACHED;MO statistics;AHITGR;Item group
MACHED;MO statistics;AHECVE;Revision number
MACHED;MO statistics;AHRORN;Reference order number
MACHED;MO statistics;AHRORL;Reference order line
MACHED;MO statistics;AHRORC;Reference order category
MACHED;MO statistics;AHFSTD;Original start date
MACHED;MO statistics;AHSTDT;Start date
MACHED;MO statistics;AHRSDT;Actual start date
MACHED;MO statistics;AHFFID;Original finish date
MACHED;MO statistics;AHFIDT;Finish date
MACHED;MO statistics;AHREFD;Actual finish date
MACHED;MO statistics;AHLEAB;Planned lead time
MACHED;MO statistics;AHLEAC;Actual lead time
MACHED;MO statistics;AHOROQ;Original ordered quantity
MACHED;MO statistics;AHORQT;Ordered quantity - basic U/M
MACHED;MO statistics;AHMAQT;Manufactured quantity
MACHED;MO statistics;AHSCQ1;Planned scrap quantity
MACHED;MO statistics;AHSCQ2;Actual scrap quantity
MACHED;MO statistics;AHSCPC;Scrap percentage
MACHED;MO statistics;AHSET1;Planned machine setup time
MACHED;MO statistics;AHUSET;Used machine setup time
MACHED;MO statistics;AHSET2;Planned labor setup time
MACHED;MO statistics;AHUMAS;Used labor setup time
MACHED;MO statistics;AHRUN1;Planned machine run time
MACHED;MO statistics;AHUPIT;Used machine run time
MACHED;MO statistics;AHRUN2;Planned labor run time
MACHED;MO statistics;AHUMAT;Used labor run time
MACHED;MO statistics;AHSCOM;Structure complexity
MACHED;MO statistics;AHCFI2;User-defined field 2 - item
MACHED;MO statistics;AHLEAL;Lead time this level
MACHED;MO statistics;AHUNMU;Order multiple
MACHED;MO statistics;AHPCV1;Planned cost total 1
MACHED;MO statistics;AHPCV2;Planned cost total 2
MACHED;MO statistics;AHPCV3;Planned cost total 3
MACHED;MO statistics;AHPCV4;Planned cost total 4
MACHED;MO statistics;AHPCV5;Planned cost total 5
MACHED;MO statistics;AHPCV6;Planned cost total 6
MACHED;MO statistics;AHACV1;Actual cost total 1
MACHED;MO statistics;AHACV2;Actual cost total 2
MACHED;MO statistics;AHACV3;Actual cost total 3
MACHED;MO statistics;AHACV4;Actual cost total 4
MACHED;MO statistics;AHACV5;Actual cost total 5
MACHED;MO statistics;AHACV6;Actual cost total 6
MACHED;MO statistics;AHNURP;Number of times replanned
MACHED;MO statistics;AHPINS;Aggregated statistics created
MACHED;MO statistics;AHRGDT;Entry date
MACHED;MO statistics;AHRGTM;Entry time
MACHED;MO statistics;AHLMDT;Change date
MACHED;MO statistics;AHCHNO;Change number
MACHED;MO statistics;AHCHID;Changed by
MACHED;MO statistics;AHRORX;Line suffix
MACHED;MO statistics;AHLMTS;Timestamp
MACWCT;Work center statistics;AWCONO;Company
MACWCT;Work center statistics;AWFACI;Facility
MACWCT;Work center statistics;AWPLGR;Work center
MACWCT;Work center statistics;AWCYP6;Period
MACWCT;Work center statistics;AWDEPT;Department
MACWCT;Work center statistics;AWREAR;Planning area
MACWCT;Work center statistics;AWCAPP;Capacity per period and work center
MACWCT;Work center statistics;AWSET1;Planned machine setup time
MACWCT;Work center statistics;AWUSET;Used machine setup time
MACWCT;Work center statistics;AWSET2;Planned labor setup time
MACWCT;Work center statistics;AWUMAS;Used labor setup time
MACWCT;Work center statistics;AWNOSE;Number of setup time transactions
MACWCT;Work center statistics;AWRUN1;Planned machine run time
MACWCT;Work center statistics;AWUPIT;Used machine run time
MACWCT;Work center statistics;AWRUN2;Planned labor run time
MACWCT;Work center statistics;AWUMAT;Used labor run time
MACWCT;Work center statistics;AWNORU;Number of run time transactions
MACWCT;Work center statistics;AWNOMO;Number of finished MOs
MACWCT;Work center statistics;AWDIH1;Disturbance time
MACWCT;Work center statistics;AWDIR1;Number of disturbances
MACWCT;Work center statistics;AWSTHR;Stop time reported
MACWCT;Work center statistics;AWNOSR;Number of stop reports
MACWCT;Work center statistics;AWMHUS;Maintenance time used
MACWCT;Work center statistics;AWMAR1;Number of maintenance reports
MACWCT;Work center statistics;AWOROQ;Original ordered quantity
MACWCT;Work center statistics;AWORQT;Ordered quantity - basic U/M
MACWCT;Work center statistics;AWMAQT;Manufactured quantity
MACWCT;Work center statistics;AWSCQ1;Planned scrap quantity
MACWCT;Work center statistics;AWSCQ2;Actual scrap quantity
MACWCT;Work center statistics;AWORQ1;Average ordered quantity
MACWCT;Work center statistics;AWOUHR;Average output per running hour
MACWCT;Work center statistics;AWUTPC;Utilization percentage
MACWCT;Work center statistics;AWSET7;Setup time percent
MACWCT;Work center statistics;AWRUN5;Production time percentage
MACWCT;Work center statistics;AWSTPP;Stop time percent
MACWCT;Work center statistics;AWDIH3;Disturbance time percent
MACWCT;Work center statistics;AWSCPC;Scrap percentage
MACWCT;Work center statistics;AWNOSC;Number of scrap transactions
MACWCT;Work center statistics;AWEFFI;Efficiency
MACWCT;Work center statistics;AWSET8;Total planned external setup time
MACWCT;Work center statistics;AWRGDT;Entry date
MACWCT;Work center statistics;AWRGTM;Entry time
MACWCT;Work center statistics;AWLMDT;Change date
MACWCT;Work center statistics;AWCHNO;Change number
MACWCT;Work center statistics;AWCHID;Changed by
MACWCT;Work center statistics;AWLMTS;Timestamp
MCBOMS;Saved costing fields material;KUCONO;Company
MCBOMS;Saved costing fields material;KUFACI;Facility
MCBOMS;Saved costing fields material;KUITNO;Item number
MCBOMS;Saved costing fields material;KUSTRT;Product structure type
MCBOMS;Saved costing fields material;KUVASE;Configuration identity
MCBOMS;Saved costing fields material;KUCROC;Costing category
MCBOMS;Saved costing fields material;KURORN;Reference order number
MCBOMS;Saved costing fields material;KURORL;Reference order line
MCBOMS;Saved costing fields material;KUECVS;Simulation round
MCBOMS;Saved costing fields material;KUPCTP;Costing type
MCBOMS;Saved costing fields material;KUPCDT;Costing date
MCBOMS;Saved costing fields material;KUMSEQ;Sequence number
MCBOMS;Saved costing fields material;KURORX;Line suffix
MCBOMS;Saved costing fields material;KUOPNO;Operation number
MCBOMS;Saved costing fields material;KUMTNO;Component number
MCBOMS;Saved costing fields material;KUCNQT;Quantity
MCBOMS;Saved costing fields material;KUFXCD;Quantity relation
MCBOMS;Saved costing fields material;KUDCCD;Number of decimal places
MCBOMS;Saved costing fields material;KUOVTP;Phantom item
MCBOMS;Saved costing fields material;KUBYPR;By/co-product code
MCBOMS;Saved costing fields material;KUPEUN;Product engineering U/M
MCBOMS;Saved costing fields material;KUASPC;Cumulative scrap percentage
MCBOMS;Saved costing fields material;KUASWQ;Cumulative setup scrap
MCBOMS;Saved costing fields material;KUWAPC;Normal waste percentage
MCBOMS;Saved costing fields material;KUVAPC;Option percentage
MCBOMS;Saved costing fields material;KUSTSQ;Structure sequence number
MCBOMS;Saved costing fields material;KUWHLO;Warehouse
MCBOMS;Saved costing fields material;KUSIQT;Standard issued quantity
MCBOMS;Saved costing fields material;KURGDT;Entry date
MCBOMS;Saved costing fields material;KURGTM;Entry time
MCBOMS;Saved costing fields material;KULMDT;Change date
MCBOMS;Saved costing fields material;KUCHNO;Change number
MCBOMS;Saved costing fields material;KUCHID;Changed by
MCBOMS;Saved costing fields material;KULMTS;Timestamp
MCBOMS;Saved costing fields material;KUCSQT;Cost quantity
MCCOMA;Costing component aggregated;KPCONO;Company
MCCOMA;Costing component aggregated;KPFACI;Facility
MCCOMA;Costing component aggregated;KPITNO;Item number
MCCOMA;Costing component aggregated;KPSTRT;Product structure type
MCCOMA;Costing component aggregated;KPVASE;Configuration identity
MCCOMA;Costing component aggregated;KPCROC;Costing category
MCCOMA;Costing component aggregated;KPRORN;Reference order number
MCCOMA;Costing component aggregated;KPRORL;Reference order line
MCCOMA;Costing component aggregated;KPECVS;Simulation round
MCCOMA;Costing component aggregated;KPSMFN;Simulated manufacturing order number
MCCOMA;Costing component aggregated;KPPCTP;Costing type
MCCOMA;Costing component aggregated;KPPCDT;Costing date
MCCOMA;Costing component aggregated;KPRORX;Line suffix
MCCOMA;Costing component aggregated;KPCA01;Value component A01
MCCOMA;Costing component aggregated;KPCA02;Value component A02
MCCOMA;Costing component aggregated;KPCA03;Value component A03
MCCOMA;Costing component aggregated;KPCA04;Value component A04
MCCOMA;Costing component aggregated;KPCA05;Value component A05
MCCOMA;Costing component aggregated;KPCB01;Value component B01
MCCOMA;Costing component aggregated;KPCB02;Value component B02
MCCOMA;Costing component aggregated;KPCB03;Value component B03
MCCOMA;Costing component aggregated;KPCB04;Value component B04
MCCOMA;Costing component aggregated;KPCB05;Value component B05
MCCOMA;Costing component aggregated;KPCB06;Value component B06
MCCOMA;Costing component aggregated;KPCB07;Value component B07
MCCOMA;Costing component aggregated;KPCB08;Value component B08
MCCOMA;Costing component aggregated;KPCB09;Value component B09
MCCOMA;Costing component aggregated;KPCB10;Value component B10
MCCOMA;Costing component aggregated;KPCB11;Value component B11
MCCOMA;Costing component aggregated;KPCB12;Value component B12
MCCOMA;Costing component aggregated;KPCB13;Value component B13
MCCOMA;Costing component aggregated;KPCB14;Value component B14
MCCOMA;Costing component aggregated;KPCC01;Value component C01
MCCOMA;Costing component aggregated;KPCC02;Value component C02
MCCOMA;Costing component aggregated;KPCD01;Value component D01
MCCOMA;Costing component aggregated;KPCD02;Value component D02
MCCOMA;Costing component aggregated;KPCE01;Value component E01
MCCOMA;Costing component aggregated;KPCE02;Value component E02
MCCOMA;Costing component aggregated;KPCE03;Value component E03
MCCOMA;Costing component aggregated;KPCE04;Value component E04
MCCOMA;Costing component aggregated;KPCE05;Value component E05
MCCOMA;Costing component aggregated;KPCE06;Value component E06
MCCOMA;Costing component aggregated;KPCE07;Value component E07
MCCOMA;Costing component aggregated;KPCE08;Value component E08
MCCOMA;Costing component aggregated;KPCE09;Value component E09
MCCOMA;Costing component aggregated;KPCE10;Value component E10
MCCOMA;Costing component aggregated;KPSSU1;Scrap total 1
MCCOMA;Costing component aggregated;KPSSU2;Scrap total 2
MCCOMA;Costing component aggregated;KPSSU3;Scrap total 3
MCCOMA;Costing component aggregated;KPTMAH;Total labor hours
MCCOMA;Costing component aggregated;KPTSET;Total setup time
MCCOMA;Costing component aggregated;KPTMCH;Total machine hours total
MCCOMA;Costing component aggregated;KPTACL;Cost this level
MCCOMA;Costing component aggregated;KPEOQT;Order quantity
MCCOMA;Costing component aggregated;KPTXID;Text identity
MCCOMA;Costing component aggregated;KPRGDT;Entry date
MCCOMA;Costing component aggregated;KPRGTM;Entry time
MCCOMA;Costing component aggregated;KPLMDT;Change date
MCCOMA;Costing component aggregated;KPCHNO;Change number
MCCOMA;Costing component aggregated;KPCHID;Changed by
MCCOMA;Costing component aggregated;KPLMTS;Timestamp
MCCOML;Costing component this level;KQCONO;Company
MCCOML;Costing component this level;KQFACI;Facility
MCCOML;Costing component this level;KQITNO;Item number
MCCOML;Costing component this level;KQSTRT;Product structure type
MCCOML;Costing component this level;KQVASE;Configuration identity
MCCOML;Costing component this level;KQCROC;Costing category
MCCOML;Costing component this level;KQRORN;Reference order number
MCCOML;Costing component this level;KQRORL;Reference order line
MCCOML;Costing component this level;KQECVS;Simulation round
MCCOML;Costing component this level;KQSMFN;Simulated manufacturing order number
MCCOML;Costing component this level;KQPCTP;Costing type
MCCOML;Costing component this level;KQPCDT;Costing date
MCCOML;Costing component this level;KQRORX;Line suffix
MCCOML;Costing component this level;KQCA01;Value component A01
MCCOML;Costing component this level;KQCA02;Value component A02
MCCOML;Costing component this level;KQCA03;Value component A03
MCCOML;Costing component this level;KQCA04;Value component A04
